date,text,likes,retweets,link
2020-01-31,"A taxa de desemprego alcançou o menor patamar no trimestre encerrado em dezembro de 2019, desde o trimestre encerrado em março de 2016. Foi a terceira queda seguida do indicador (IBGE). Ainda há bastante a ser desfeito por governos que quase nos transformaram numa Venezuela!",41786,7070,https://twitter.com/jairbolsonaro/status/1223294211514097665
2020-01-31,"- Deputada Rosana Valle e a reforma da ponte dos Barreiros em São Vicente/SP.
- Parabéns pelo seu trabalho. https://t.co/TepnYAdaNn",22181,3802,https://twitter.com/jairbolsonaro/status/1223281053416284160
2020-01-31,- @WRosarioCGU https://t.co/hyMd0KNpxe,12394,2374,https://twitter.com/jairbolsonaro/status/1223247137129091072
2020-01-31,"- Com a Força Aérea sobrevoando Belo Horizonte/MG.
- Sete ministros mais o Presidente da Caixa estiveram comigo nessa missão. Também o governador de MG e prefeitos. https://t.co/E6CJmC55pa",28905,4324,https://twitter.com/jairbolsonaro/status/1223210664983965698
2020-01-30,"- A atuação do Governo Federal em Minas Gerais, Rio de Janeiro e Espírito Santo, frente às chuvas. https://t.co/3tjnLivWta",27119,4647,https://twitter.com/jairbolsonaro/status/1223012642127851520
2020-01-30,"- Agora em Minas Gerais;
- Nosso governo editou Medida Provisória que abre crédito extraordinário, no valor de R$ 892.000.000,00, para atender obras emergenciais em MG, RJ e ES.
- Do exposto não realizarei a live dessa quinta-feira. https://t.co/1Wu7r1jyk0",22753,3824,https://twitter.com/jairbolsonaro/status/1222969854283649024
2020-01-30,"- São mais recursos que poderão atender às verdadeiras demandas do Brasil e da população. 👍
Fonte: Ministério da Economia.",13446,1816,https://twitter.com/jairbolsonaro/status/1222888702088601601
2020-01-30,"- Em 2019, quase R$ 1 bilhão (R$ 961 milhões) foram economizados graças às ações realizadas em conjunto pela Secretaria Especial de Previdência, Polícia Federal e MPF, no combate a fraudes no sistema previdenciário.
- O valor representa 107% a mais do que o registrado em 2018.",30599,5241,https://twitter.com/jairbolsonaro/status/1222888698276040705
2020-01-30,"- Informo que em Diário Oficial será publicado:
- Tornar sem efeito a admissão do servidor Santini;
- Exonerar o interino da Casa Civil; e
- Passar a PPI da Casa Civil para o Ministério da Economia.",44590,6683,https://twitter.com/jairbolsonaro/status/1222826244913364997
2020-01-29,- Gen Ex Augusto Heleno.,13750,1694,https://twitter.com/jairbolsonaro/status/1222489477320527873
2020-01-29,"Assim, Jair Bolsonaro tornou-se o maior símbolo do COMBATE À CORRUPÇÃO de que se tem notícia, nos 520 anos da História do Brasil.
Devemos confiar nele, na sua habilidade e determinação em escolher seus ministros e secretários, para melhor conduzir os destinos do Brasil.",16890,2581,https://twitter.com/jairbolsonaro/status/1222489475923828736
2020-01-29,"Vamos fazer justiça com esse homem. Ele ficou 15 anos no Exército e 28 anos dentro da Câmara. Candidatou-se, acreditando somente em Deus e no povo. Quase foi assassinado, mas retomou a missão de mudar o Brasil.",11389,1885,https://twitter.com/jairbolsonaro/status/1222489272214790144
2020-01-29,"Hoje você conhece, e se orgulha, dos Ministros Guedes, Tarcísio, Moro, Tereza Cristina, Damares, Pontes, etc. 
Sem Jair Bolsonaro, certamente, essas pessoas não estariam no Governo.
Em 2019, não houve notícias de um só ato de corrupção nos ministérios.",9936,2007,https://twitter.com/jairbolsonaro/status/1222489270662897664
2020-01-29,"E a indicação dos ministros? Você se lembra que cada partido político indicava seus ministros para o Governo? Era um verdadeiro “festival da corrupção”.
Pois é, quem mudou tudo isso também foi o Presidente Jair Bolsonaro.",9017,1706,https://twitter.com/jairbolsonaro/status/1222489269157101568
2020-01-29,"O mesmo acontecia com bancos oficiais BB, CEF, BNDES ... e seus diretores, indicados por políticos. Você se lembra dos ""empréstimos"" bilionários do BNDES para ditaduras amigas do PT?
Com Bolsonaro “a festa” acabou. Em 2019, não houve qualquer denúncia de corrupção nesses bancos.",8844,1634,https://twitter.com/jairbolsonaro/status/1222489267567517696
2020-01-29,"No passado, os presidentes de estatais, como p. ex. a Petrobrás, eram indicados pelo critério político. Bilhões eram desviados, roubados. Olhem o PETROLÃO.
Jair Bolsonaro mudou isso, como prometeu. Hoje, os presidentes dessas empresas são indicados por critérios técnicos.",9163,1748,https://twitter.com/jairbolsonaro/status/1222489266086989824
2020-01-29,"COMBATE À CORRUPÇÃO - Missão difícil e corajosa. Por General Augusto Heleno. 
Quem implementou o maior plano de combate à corrupção da Historia do Brasil? E, dessa forma, também ajudou a diminuir a violência? E aí, pensou em um nome? É fácil concluir.",33104,5765,https://twitter.com/jairbolsonaro/status/1222489264476344320
2020-01-29,@Panic_RL - Parabéns! 👍,4441,91,https://twitter.com/jairbolsonaro/status/1222358734053224448
2020-01-29,- 👍,29365,2202,https://twitter.com/jairbolsonaro/status/1222358237615394816
2020-01-29,@PATRlOTAS - 👍!,2063,65,https://twitter.com/jairbolsonaro/status/1222358083898368000
2020-01-29,@AlbuquerqueDavy - 👍,1936,59,https://twitter.com/jairbolsonaro/status/1222357602492932097
2020-01-29,@rafadeolivei - Um abraço! 👍,1234,30,https://twitter.com/jairbolsonaro/status/1222357308505718784
2020-01-29,"- Obrigado pela confiança! 👍🇧🇷
- Boa noite a todos!",51427,3739,https://twitter.com/jairbolsonaro/status/1222356768652742658
2020-01-28,"- Coletiva no Alvorada (28/01/2020): retorno ao Brasil, frutos da missão na Índia, enchentes, Secretaria de Cultura e outros pontos. https://t.co/xMHt6zzLaI",16052,2609,https://twitter.com/jairbolsonaro/status/1222171293321191428
2020-01-28,"- Em voo de cruzeiro: quem pilota melhor, ELA ou ELE? Laura responde. Kkk
- Ps: À partir das 11h estarei na Presidência da República. https://t.co/MehSGe17Iq",47962,5054,https://twitter.com/jairbolsonaro/status/1222123827137781761
2020-01-27,"- Taj Mahal.
- Índia, missão cumprida.
- De retorno ao nosso Brasil. 🇮🇳🛫🇧🇷 https://t.co/7TWhSQecQS",71921,6191,https://twitter.com/jairbolsonaro/status/1221895996856315905
2020-01-27,- Assim honramos a memória das vítimas do holocausto e contribuímos para a esperança da paz.,20114,2332,https://twitter.com/jairbolsonaro/status/1221766928265621509
2020-01-27,"- Dia Internacional de Memória do Holocausto (75 anos da libertação de Auschwitz)
- Brasil constrói amizade sem precedentes com Israel e com o povo judeu.
- Trabalhamos para combater o anti-semitismo que, muitas vezes, se esconde por trás do anti-sionismo.",40911,6235,https://twitter.com/jairbolsonaro/status/1221766926801784832
2020-01-27,https://t.co/vsBxF0KxIm,47146,6606,https://twitter.com/jairbolsonaro/status/1221628123747364864
2020-01-26,"RT @secomvc: O ministro do @mdregional_br, Gustavo Canuto, anunciou, neste domingo (26), a antecipação dos pagamentos do Bolsa Família e do FGTS para as vítimas das chuvas em Minas Gerais. Uma reserva de R$ 90 milhões está disponível para ações de socorro e assistência.
Fonte: MDR https://t.co/SOSlLMFECy",0,1421,https://twitter.com/jairbolsonaro/status/1221581851023810562
2020-01-26,"- Na Índia a missão continua. 15 acordos assinados para o bem dos nossos povos.
- Continuo acompanhando e tomando providências sobre as enchentes em MG e ES. https://t.co/YOs5SR6USz",34805,5371,https://twitter.com/jairbolsonaro/status/1221524627777679362
2020-01-26,@Pun_Stur - 🇧🇷🤝🇮🇳👍,1505,50,https://twitter.com/jairbolsonaro/status/1221480147607486465
2020-01-26,@harshalraut999 👍👍👍,350,10,https://twitter.com/jairbolsonaro/status/1221480041336524801
2020-01-26,"- Coletiva de imprensa diretamente da Índia: ""Leis americanas/brasileiras"" (26/01/2020) https://t.co/I13dGpxmLw",13051,2220,https://twitter.com/jairbolsonaro/status/1221479047001268226
2020-01-26,"RT @BolsonaroSP: 🇮🇳 Celebrações dos 71 anos da República da Índia e o Brasil sendo prestigiado no exterior.
PR @jairbolsonaro foi o convidado de honra internacional para o evento. https://t.co/JPxOpfyK5T",0,3012,https://twitter.com/jairbolsonaro/status/1221401777393881089
2020-01-26,"RT @tarcisiogdf: Pista do km 24 da BR-262/MG já limpa e totalmente liberada, 6h após queda de barreira devido às fortes chuvas da região. Parabéns à equipe do @DNIToficial pela prontidão no reparo. @MInfraestrutura segue monitorando. #Apoiofederal #ChuvasES #ChuvasMG https://t.co/rW6c8xdckv",0,3182,https://twitter.com/jairbolsonaro/status/1221397038618812416
2020-01-26,🇧🇷🤝🇮🇳 https://t.co/Pwh8kLbS1g,33314,4416,https://twitter.com/jairbolsonaro/status/1221396449482760193
2020-01-25,- Hoje é o DIA DA REPÚBLICA na Índia. 🇧🇷🤝🇮🇳 https://t.co/EBCvTSxNqZ,28050,4293,https://twitter.com/jairbolsonaro/status/1221187263440179200
2020-01-25,"RT @SF_Moro: Seguindo a orientação do PR @jairbolsonaro , estamos sendo firmes com o crime organizado, isolando as lideranças em presídios federais. Em 2019, ingressaram mais criminosos nos presídios do que saíram. Em 2018, havia sido o oposto... https://t.co/nNADciKwQZ",0,8488,https://twitter.com/jairbolsonaro/status/1221133459671986178
2020-01-25,- Alguém diga o nome do Presidente do Brasil para a Folha. https://t.co/OiSy3Mtyyo,51426,7838,https://twitter.com/jairbolsonaro/status/1221132919017742343
2020-01-25,"- Com o aprofundamento das relações entre o nosso Brasil e a Índia, expressado nos 15 acordos hoje assinados, as expectativas são as melhores. O comércio, por exemplo, que hoje movimenta USD 6 bilhões/ano, poderá passar de USD 50 bilhões até 2022, como estima o PM @narendramodi.",29617,5292,https://twitter.com/jairbolsonaro/status/1221073501357998085
2020-01-25,"- Cerimônia de oferenda floral.
- Memorial Mahatma Gandhi. https://t.co/VyER5ZA0fp",24108,3090,https://twitter.com/jairbolsonaro/status/1221060459358498816
2020-01-25,"- Ressalto o grande interesse indiano no desenvolvimento de biocombustíveis utilizando nossa tecnologia no etanol.
- A confiança do mundo no Brasil está de volta! 🇧🇷",15980,2235,https://twitter.com/jairbolsonaro/status/1221011613303681024
2020-01-25,"- Reunião oficial com o Primeiro-Ministro da Índia, @narendramodi.
- Vários acordos assinados na área de infraestrutura, justiça, ciência e tecnologia, agricultura, exploração petrolífera, mineração, saúde, cultura e turismo. https://t.co/yeC4BH83zO",26164,4024,https://twitter.com/jairbolsonaro/status/1221011610921308161
2020-01-24,- Nosso 1° compromisso na Índia. Templo de Akshardham. 🇧🇷🤝🇮🇳 https://t.co/PuhVIL6Zm6,39256,4328,https://twitter.com/jairbolsonaro/status/1220692027173752837
2020-01-24,"- Também determinei ao Ministro da CGU que dê transparência às notas fiscais de compras do Governo, permitindo que a sociedade exerça o controle efetivo dos gastos públicos.",17969,2644,https://twitter.com/jairbolsonaro/status/1220516302911045632
2020-01-24,"- Reafirmando o compromisso com a melhoria da gestão dos recursos públicos e o fortalecimento dos controles, assinei o Decreto 10.209 de 22/01/20.
- O Decreto regulamenta o compartilhamento de informações fiscais com os órgãos de controle, em especial a nossa CGU e o TCU.",29071,4463,https://twitter.com/jairbolsonaro/status/1220516301187244032
2020-01-23,"RT @tarcisiogdf: Corrigimos todos os pontos polêmicos da antiga ""Placa Mercosul"" com a nova placa (necessária por conta do aumento da frota). Abrimos mercado, tiramos elementos patenteados e garantimos redução no custo. E + importante: ninguém precisa correr pra trocar. Placa antiga segue valendo https://t.co/Bqbtd1SkMm",0,4397,https://twitter.com/jairbolsonaro/status/1220479293421170688
2020-01-23,"RT @gen_heleno: Ou vocês confiam no Capitão Jair Bolsonaro, que teve visão e coragem para, sem recursos, enfrentar o Sistema e nos dar esperança de mudar, ou  continuarão atacando-o e devolverão o Brasil à esquerda, em 2023. A Argentina está aí para provar que estou certo.",0,12539,https://twitter.com/jairbolsonaro/status/1220446302938574850
2020-01-23,"RT @gen_heleno: O mesmo já aconteceu quando o Congresso passou o COAF da Justiça para o Banco Central. Os mesmos que, hoje, mentem ser de interesse do Presidente recriar a Segurança, acusaram o mesmo de enfraquecer Moro no caso COAF.",0,3603,https://twitter.com/jairbolsonaro/status/1220446280134156290
2020-01-23,"RT @gen_heleno: Foi esse Capitão que com risco da própria vida, evitou a volta do PT ao Governo com Haddad. Esses críticos de plantão nunca fizeram 1% do que foi feito por Bolsonaro. Durante 28 anos, na Câmara, ele conheceu o Sistema por dentro e se preparou para derrotá-lo. ISSO TUDO SOZINHO.",0,8469,https://twitter.com/jairbolsonaro/status/1220446218385612806
2020-01-23,"RT @gen_heleno: O que alguns não entendem é que o Presidente é o CAPITĀO DO TIME, ele escalou seus 22 ministros. As decisões são tomadas, ouvindo os ministros, mas cabe a ele, como Comandante, dar a palavra final, mesmo que isso contrarie alguns dos seus assessores ou eleitores.",0,3861,https://twitter.com/jairbolsonaro/status/1220446171921113091
2020-01-23,"RT @gen_heleno: Em nenhum momento, o Presidente disse apoiar tal iniciativa. Apenas, educadamente, disse que enviaria a seus ministros, para estudo, entre eles o Ministro Sérgio Moro.",0,4269,https://twitter.com/jairbolsonaro/status/1220446150584623104
2020-01-23,"RT @gen_heleno: A proposta de recriar o Ministério da Segurança Pública não é do Presidente Jair Bolsonaro, e sim da maioria dos Secretários de Segurança Estaduais, que estiveram  em Brasília; nesse 22 de janeiro. Em nenhum momento, o Presidente disse apoiar tal iniciativa.",0,8115,https://twitter.com/jairbolsonaro/status/1220446134948319233
2020-01-23,- Primeira escala rumo à India. Agradeço a hospitalidade dos nossos irmãos angolanos. 👍 https://t.co/7Z20xw165g,35880,3875,https://twitter.com/jairbolsonaro/status/1220443878282747904
2020-01-23,"Paulo Guedes: ""A maior desigualdade que temos é a da educação.""
- As provas do PISA (somos os piores do mundo) mostram o quanto a Educação foi abandonada nas últimas decadas. https://t.co/q6QVFiAzmp",38950,6907,https://twitter.com/jairbolsonaro/status/1220430693676802049
2020-01-23,"- Autorizei o início da acessão do Brasil ao Acordo de Compras Públicas da OMC. Em respeito ao dinheiro do pagador de imposto, buscaremos licitações mais transparentes e com ampla concorrência internacional, abrindo ainda um mercado de USD 1,7 trilhão/ano p/ empresas brasileiras.",35562,5763,https://twitter.com/jairbolsonaro/status/1220289432953270274
2020-01-23,"- Em Guarulhos/SP não haverá pedágio.
- Parabéns, Ministro @tarcisiogdf! 
- Um abraço ao Prefeito de Guarulhos. https://t.co/DYh5pfFn5t",21797,3551,https://twitter.com/jairbolsonaro/status/1220171802787352577
2020-01-23,"RT @secomvc: A decisão de denunciar à Justiça Federal o jornalista americano Glenn Greenwald, por envolvimento com hackers que invadiram celulares de autoridades, é do Ministério Público Federal – instituição pública com autonomia e independência garantidas pela Constituição Federal. https://t.co/0DyaP5DHQn",0,2732,https://twitter.com/jairbolsonaro/status/1220154319317667840
2020-01-22,- O noivado continua... https://t.co/9zXKYqKZ4E,51489,4415,https://twitter.com/jairbolsonaro/status/1220107313123643392
2020-01-22,5. Não será mais necessário trocar de placas sempre que trocar de município. As medidas adotadas significam R$ 2 bilhões/ano de economia para sociedade.,20166,2656,https://twitter.com/jairbolsonaro/status/1220048520864043008
2020-01-22,"4- Da maneira como estava previsto na Resolução 729/2018 (anterior ao atual governo), as placas custariam o dobro do preço das atuais e todos seriam obrigados a trocá-las. Seria um negócio bilionário para os fabricantes de placas evitado por nós.",17705,2311,https://twitter.com/jairbolsonaro/status/1220048519458885633
2020-01-22,3- Não será exigido a troca de placas. As atuais valerão até o fim da vida útil do veículo. Placa nova apenas para carros novos ou em caso de furto ou dano.,12990,1828,https://twitter.com/jairbolsonaro/status/1220048513574297600
2020-01-22,"2- Nosso Governo, visando não trazer prejuízo para os proprietários fez alterações na nova placa. Retiramos a exigência de chips e dispositivos refletivos, por exemplo.",11736,1571,https://twitter.com/jairbolsonaro/status/1220048512009883651
2020-01-22,"- PLACAS MERCOSUL -
1- As primeiras tratativas para unificar os modelos de placas dos paises do MERCOSUL iniciaram em 2010 durante o governo Lula. A placa MERCOSUL foi efetivamente criada em 2014, no governo Dilma, já com a participação da Venezuela.",28038,4614,https://twitter.com/jairbolsonaro/status/1220048510587998210
2020-01-22,"- Como sou acusado de agredir a imprensa com entrevistas, a solução é não dar mais entrevistas. Bom dia a todos! https://t.co/qH6kfs1KOl",59027,8195,https://twitter.com/jairbolsonaro/status/1219962969443966976
2020-01-21,"- Por ocasião da renovação da concessão da Rodovia, que vence em 2021, nosso Governo proporá não só a diminuição do valor do pedágio, bem como não permitirá a construção de novas praças para sua cobrança.",16785,2584,https://twitter.com/jairbolsonaro/status/1219770190940069894
2020-01-21,"RODOVIA PRESIDENTE DUTRA:
- Não procede a informação que seriam criadas, na Dutra, uma praça de pedágio em Guarulhos/SP e outra na região de Barra Mansa/RJ.",27035,4235,https://twitter.com/jairbolsonaro/status/1219770189610463233
2020-01-21,"- Dentre outras medidas determinadas está também a criação de uma Força Nacional Ambiental, à semelhança da Força Nacional de Segurança Pública, voltada à proteção do meio ambiente da Amazônia.",20392,2979,https://twitter.com/jairbolsonaro/status/1219643812362051584
2020-01-21,"- Determinei a criação do Conselho da Amazônia, a ser coordenado pelo Vice Presidente @GeneralMourao, utilizando sua própria estrutura, e que terá por objetivo coordenar as diversas ações em cada ministério voltadas p/ a proteção, defesa e desenvolvimento sustentável da Amazônia.",43545,6826,https://twitter.com/jairbolsonaro/status/1219643534871056386
2020-01-20,"- Em 2019 ocupamos a 4a maior destinação de investimentos externos, atrás apenas de EUA, China e Cingapura.
EUA - U$ 251 bilhões
China - U$ 140 ""
Cingapura - U$ 110 ""
BRASIL - U$ 75 ""
Reino Unido - U$ 61 ""
Hong Kong - U$ 55 ""
França - U$ 52 ""
- A Confiança de volta ao Brasil 🇧🇷",62366,10794,https://twitter.com/jairbolsonaro/status/1219350218023538690
2020-01-20,"RT @secomvc: O Governo Federal conduz a economia com responsabilidade, e os economistas ouvidos pelo @BancoCentralBR projetam uma expansão maior do Produto Interno Bruto (PIB) para este ano, em 2,31%. https://t.co/8q4Uzluxrd",0,1307,https://twitter.com/jairbolsonaro/status/1219324362630877192
2020-01-20,- Tivemos uma excelente conversa sobre o futuro da cultura no Brasil. Iniciamos um “noivado” que possivelmente trará frutos ao país. https://t.co/ZTzRS8D5pC,43723,5209,https://twitter.com/jairbolsonaro/status/1219324269135613953
2020-01-20,"- Esse foi o ""FUNDÃO"" que me elegeu em 2018 e fez do @depheliolopes o campeão de votos no Rio. Para futuras eleições apenas trocaremos a jarra, por outra de cor verde, com investimento de R$ 9,90. - com @CarlosBolsonaro https://t.co/D3Y316yAsE",46777,8272,https://twitter.com/jairbolsonaro/status/1219214095334899713
2020-01-19,- KKKKKKKKKKKKKKK. https://t.co/i5DxO9E7W7,47966,5134,https://twitter.com/jairbolsonaro/status/1219046106690215936
2020-01-19,"RT @jorgeofco: Estudo da @CNI_br aponta que, dentre os países que disputam vaga na Organização para a Cooperação e Desenvolvimento Econômico (OCDE), o Brasil é o candidato com maior adesão às regras necessárias.­",0,1214,https://twitter.com/jairbolsonaro/status/1219046046715785217
2020-01-19,"- Vamos fazer o ""Aliança pelo Brasil."" Obrigado, Paraíba! https://t.co/PEWWbumY0j",33845,6259,https://twitter.com/jairbolsonaro/status/1219007710005428225
2020-01-19,"- Acompanhado dos Ministros @MinLuizRamos e @gen_heleno, visitei nosso eterno Comandante, @Gen_VillasBoas. https://t.co/plVonfY50Y",22011,2632,https://twitter.com/jairbolsonaro/status/1218966923746127875
2020-01-19,"- 8° GAC Paraquedista. Rio de Janeiro, 1984.
- Boa tarde a todos! https://t.co/jbJZQiHkwG",28289,2470,https://twitter.com/jairbolsonaro/status/1218934660845228033
2020-01-18,"CAIXA ECONÔMICA FEDERAL
- Para quem sonha com a casa própria uma excelente notícia.
- A CEF foi quem iniciou a redução da taxa de juros do cheque especial. https://t.co/0nE43T7Z3u",34322,6520,https://twitter.com/jairbolsonaro/status/1218634535602196481
2020-01-17,"- Reitero nosso repúdio às ideologias totalitárias e genocidas, como o nazismo e o comunismo, bem como qualquer tipo de ilação às mesmas. Manifestamos também nosso total e irrestrito apoio à comunidade judaica, da qual somos amigos e compartilhamos muitos valores em comum.",46462,5966,https://twitter.com/jairbolsonaro/status/1218204531198234624
2020-01-17,"- Comunico o desligamento de Roberto Alvim da Secretaria de Cultura do Governo. Um pronunciamento infeliz, ainda que tenha se desculpado, tornou insustentável a sua permanência.",78257,8662,https://twitter.com/jairbolsonaro/status/1218204528153153539
2020-01-17,- O sonho de um menino (refugiado) venezuelano. https://t.co/iqTFZvUUM7,26074,4142,https://twitter.com/jairbolsonaro/status/1218186543820627968
2020-01-17,- Bom dia a todos! https://t.co/8kZXV2JzLr,25062,2912,https://twitter.com/jairbolsonaro/status/1218159290718072832
2020-01-17,"- IMPRENSA, TOME VERGONHA NA CARA! https://t.co/XPrOc944d6",62830,11158,https://twitter.com/jairbolsonaro/status/1217976022198620160
2020-01-16,- Meu muito obrigado a todos que estão colaborando na formação do nosso partido ALIANÇA PELO BRASIL. https://t.co/9sBUZVXzQs,38666,6391,https://twitter.com/jairbolsonaro/status/1217824099159986176
2020-01-16,RT @tarcisiogdf: Voltamos a fazer parte do seleto grupo de países com estrutura na Antártica. Estive na comitiva enviada pelo presidente @JairBolsonaro celebrando este novo marco da soberania e da pesquisa nacional. A estação prova nossa capacidade de superação. O 🇧🇷 está vocacionado a ser grande https://t.co/83X5ILEyKu,0,6421,https://twitter.com/jairbolsonaro/status/1217824044210442241
2020-01-16,RT @Caixa: A Caixa tem o orgulho de anunciar que é o primeiro banco a abrir um Espaço Digital na Antártica para atender os pesquisadores e os militares brasileiros que trabalham por lá. #BancoDeTodosBrasileiros #AtéNaAntartica #Novidade https://t.co/ipu68EjH3C,0,698,https://twitter.com/jairbolsonaro/status/1217823846042099713
2020-01-16,- Por questões meteorológicas informo que não falaremos hoje com nossa comitiva na Antártida.,10939,1065,https://twitter.com/jairbolsonaro/status/1217603913865625600
2020-01-16,- O Brasil na OCDE e o preço dos combustíveis: https://t.co/WpKxTkXtjX,23277,3963,https://twitter.com/jairbolsonaro/status/1217603739684610048
2020-01-15,- Conversei hoje com o PM @BorisJohnson e o cumprimentei por sua grande vitória nas eleições britânicas. Discutimos as ótimas perspectivas p/ nossa relação bilateral e concordamos em manter estreito contato para fortalecer ainda mais a histórica parceria entre nossos países. 🇧🇷🇬🇧,41512,5844,https://twitter.com/jairbolsonaro/status/1217589366958231553
2020-01-15,"- Hoje, à partir das 19h30, tentaremos contato com nossa Base na Antártida. Caso possível faremos vídeo conferência e live no Facebook.
- Desculpem-me por ontem, mas somente hoje nossa equipe conseguiu acessar o continente gelado. https://t.co/iW7hYfTC13",29837,4092,https://twitter.com/jairbolsonaro/status/1217512343535570946
2020-01-15,- BOM DIA A TODOS! 🇧🇷 https://t.co/RAIlUMUfBN,47650,7013,https://twitter.com/jairbolsonaro/status/1217421807675985920
2020-01-15,Coletiva com Presidente Jair Bolsonaro e Ministro Paulo Guedes - 14/01/2020 https://t.co/XVK9VMui3n,15976,2608,https://twitter.com/jairbolsonaro/status/1217255972864962569
2020-01-14,"- Não se tem notícia de ninguém de Roraima fugindo para a Venezuela, mas sim de milhares de socialistas brasileiros indo curtir férias nos Estados Unidos.",30489,4487,https://twitter.com/jairbolsonaro/status/1217074697088663552
2020-01-14,"- O nosso salário mínimo é pouco para quem recebe e muito para quem paga. Uma eterna discussão entre direitos e deveres.
- A Venezuela, modelo de democracia para o PT, acaba de reajustar o seu salário mínimo em 66%, ou seja, U$ 3,70, o equivalente a R$ 15,00.",43868,6650,https://twitter.com/jairbolsonaro/status/1217074695427829762
2020-01-14,- Essa imprensa é uma vergonha. Lê meus pensamentos e ministros se convencem a não demitirem a si próprios. KKKKKKKK & KKKKKKKKK https://t.co/QADsAqrQHb,41431,6751,https://twitter.com/jairbolsonaro/status/1217063880377147400
2020-01-14,"- Amanhã, às 18h, faremos uma vídeo conferência com @Astro_Pontes e integrantes da nossa Base na Antártida. Transmitiremos também via live no Facebook. https://t.co/pmUi71zi2k",21221,3227,https://twitter.com/jairbolsonaro/status/1216902864947294213
2020-01-14,"- Ressalto que o nosso governo tem o compromisso de apurar e sanar quaisquer irregularidades detectadas ou denunciadas e, acima de tudo, dar transparência às despesas públicas com o intuito de engajar nossa sociedade na fiscalização contínua dos recursos públicos.",12405,1751,https://twitter.com/jairbolsonaro/status/1216881671041101824
2020-01-14,"- Em dezembro de 2019 lançamos dois painéis eletrônicos com informações relacionadas ao pagamento de benefícios do Instituto Nacional do Seguro Social (INSS) e o segundo, mais específico, sobre o bolsa família.",11817,1564,https://twitter.com/jairbolsonaro/status/1216881669497610240
2020-01-14,"- O Portal da Transparência do Governo Federal também passou a divulgar recentemente os gastos com o Benefício de Prestação Continuada (BPC) que são 4,8 milhões de beneficiários. Os gastos de janeiro a setembro de 2019 somaram R$ 41,5 bilhões.",5168,885,https://twitter.com/jairbolsonaro/status/1216881667828342785
2020-01-14,"- Tenho determinado aos meus ministros, em especial à CGU, que fortaleçam a transparência em defesa do interesse público e combate à corrupção. Por esse motivo, publicamos, em dados abertos, a remuneração dos servidores aposentados e pagamentos aos pensionistas do Poder Executivo",29309,4794,https://twitter.com/jairbolsonaro/status/1216881666569928704
2020-01-13,- QUAL A SUA OPINIÃO? https://t.co/bCqNadUISZ,48300,4988,https://twitter.com/jairbolsonaro/status/1216826425644388357
2020-01-13,"- Almocei ontem com uma lenda do nosso surfe, Taiu Bueno (um incrível exemplo de superação). Falou-me sobre a taxação, 100%, da cadeira de rodas com respirador e controle de queixo. Temos muito a fazer pelo Brasil. Bom dia a todos! https://t.co/0OzIWajWEU",23122,3200,https://twitter.com/jairbolsonaro/status/1216702013817466881
2020-01-13,- Com grande pesar recebi a notícia da morte do filósofo britânico Roger Scruton. Seus livros estão entre os mais lidos e vêm contribuindo para a conscientização de muitos sobre a importância das nossas tradições e da nossa civilização. Que Descanse em paz!,49684,5563,https://twitter.com/jairbolsonaro/status/1216557121426337792
2020-01-13,"- São burros, canalhas ou os dois? https://t.co/XwLDaOOqdo",38800,5720,https://twitter.com/jairbolsonaro/status/1216526945174872064
2020-01-12,"- A ordem é não deixar obras paradas.
- Ramal do Agreste: água para 2,2 milhões de pernambucanos. https://t.co/BYagEwasNp",36539,7339,https://twitter.com/jairbolsonaro/status/1216478491220303872
2020-01-12,- QUE NOTÍCIA FANTÁSTICA! Por isso cancelei TODAS as assinaturas de jornais e revistas da Presidência. https://t.co/VyOZDw3YaL,31901,4780,https://twitter.com/jairbolsonaro/status/1216419494857449472
2020-01-12,- Livro didático no Governo Jair Bolsonaro: mais barato e sem política ou ideologia de gênero. https://t.co/hSBXIgfCGR,33178,6229,https://twitter.com/jairbolsonaro/status/1216360175566774273
2020-01-11,"- O Banco do Brasil informa que não cobrará tarifa sobre o cheque especial de seus clientes. O mesmo já vem acontecendo com a CEF.
- Você sabe quem indicou os presidentes do BC, CEF, BNDES e BB no Governo Jair Bolsonaro? E nos governos anteriores, como eles eram indicados?",48632,8338,https://twitter.com/jairbolsonaro/status/1216124459746283526
2020-01-11,"- Praia Grande/SP.
Deus abençoe o Brasil! 🇧🇷 https://t.co/1gy03OONtz",43574,5628,https://twitter.com/jairbolsonaro/status/1216018221054205956
2020-01-11,"- Irmãos Umberto Brito e Valdir Brito Júnior, campeão mundial de moto aquática 2019, disputado em Lake Havasu/Arizona. Aproveitamos o encontro para discutir a simplificação de normas para habilitação de motonauta, bem como prazos e documentos para inscrição das embarcações. https://t.co/cPjeNOFrF3",18439,2297,https://twitter.com/jairbolsonaro/status/1216016219695996930
2020-01-11,"- Cancelar a medida pela via judicial, seria fazer os juros voltarem a subir para 14%, prejudicando os mais pobres e mais endividados. A quem interessa a ação do PODEMOS? Aos pobres ou aos banqueiros?",18022,3351,https://twitter.com/jairbolsonaro/status/1215958096088125440
